"subject","region","epoch","eyeState","CpLoc_delta","CpLoc_theta","CpLoc_alpha","CpLoc_beta_smr","CpLoc_beta","CpLoc_gamma"
"010003",3,3,0,"[5,5]","[15,19,19]","[21,23,24,25]","[3,6,8,8,8,8,9,9,11,12,12,12,14,18,24,26,26]","[3,23]","[3,5,5,24,27]"
"010003",4,3,0,"[14]","[3,3,3,3,3,3,21,25]","[3,3,5,24,27]","[6,6,6,9,11,14,24,26,27,27,27,27]","[3,3,3,11,13,16,21]","[3,3,3,3,3,4,6,6,6,11,11,16,17,21,21,27]"
"010003",5,3,0,"[4,6,15,16,17,19,27]","[3,20,21,23,25]","[3,3,6,9,10,10,17,17,18,20,21,21,23,23,24,24,25,25]","[8,12,15,19,20,26]","[4,5,12,15,18,20,20,26,27,27]","[3,3,3,3,5,6,6,7,7,7,7,9,9,10,12,13,14,14,15,16,17,17,21]"
"010003",6,3,0,"[]","[3,3,4,5,20,21]","[3,16,19,20,23,23,24,24,27]","[3,3,4,5,5,5,6,7,9,9,9,13,14,16,18,26,27,27,27,27,27]","[3,13,16,23,24,26]","[3,5,6,8,11]"
"010003",7,3,0,"[9,12,13,16,22,22]","[3,3,3,3,4]","[24]","[10,10,10,10,15,18,19,24,26,27]","[15,25]","[3,3,3,3,4,4,6,6,6,7,7,11,27]"
"010003",1,4,0,"[19,27]","[]","[26,27]","[3]","[3,3,15,16,24]","[17,19,22,27]"
"010003",2,4,0,"[6,10,16,19,20,23,26,27]","[8,16,20]","[3,5,7,10,13,16,18,25,26]","[3,3,4,4]","[3,3,3,3,4,4,6,7,9,10,12,14,14,14,15,16,19,27]","[3,3,3,3,4,6,6,9,11,12]"
"010003",3,4,0,"[]","[13]","[4,18,20,24,25,27]","[]","[3,13,16,22]","[3,7,8]"
"010003",4,4,0,"[13,20,21]","[8,8]","[]","[4,7,12,17]","[3,5,8,9,10,12,12,12,13,14,16,17]","[3,6,9,16]"
"010003",5,4,0,"[6,10,16,16,20,20,26,26,27,27]","[3,6,23]","[22,23,24,25,26,26,26,27,27]","[22]","[3,3,4,7,8,9,10,12,13,13,13,13,14,14,16,16,17,19,19,21,23,26,27]","[3,8,10,17,24,26]"
"010003",6,4,0,"[20,22,24,25,27]","[3,3,4,6,7,7,7,8,9,9,11,12,15,16,20,24,26]","[4,7,7,15,26,26]","[12,20,23,26]","[4,7,7,10,11,12,12,14,14,15,15,17,17,17,18,18,22,23,27]","[3,3,7]"
"010003",7,4,0,"[13,15]","[3,7,8,10,11,12,12,13,15,17,19,25,26]","[4,6]","[3,6,7,7,9,17,18,23]","[3,4,5,9,13,14,15,17,18]","[3,21,25]"
"010003",1,5,0,"[4,26]","[14]","[8,20,22]","[9,11,17,25]","[4,4,7,24,26]","[3,3,6,16,16,17,17,20,21,27]"
"010003",2,5,0,"[20,24]","[11]","[11,11,14]","[3,3,9,14,20,20,21,22]","[4,6,6,8,13,14,15,19,20,24,24,26,27]","[3,3,3,3,4,4,6,7,7,10,10,13,16,16,17,17,17,18,21,21,23,24,26]"
"010003",3,5,0,"[]","[3,18]","[3]","[]","[11,15,18,21,23]","[4,6,7,7,12,16,19,20,20,23,26,27,27]"
"010003",4,5,0,"[25,25]","[14,20,20]","[9,14,16]","[]","[3,6]","[6,7,9,17]"
"010003",5,5,0,"[4,5,6]","[12,13,16,20,23]","[15]","[4,4]","[4,4,12,16,17,18,18]","[6,7,8,8,20,26,27,27]"
"010003",6,5,0,"[6,6,23]","[3,10,14,19]","[14,22]","[]","[3,10,18]","[20,26,26]"
"010003",7,5,0,"[]","[]","[]","[26]","[]","[3,20,23,25,26,26]"
"010003",1,6,0,"[7]","[7,7,7,8]","[4,4,7,7,8,10,10,11,13,18,19,20]","[13,16,21]","[]","[23,26,26,26]"
"010003",2,6,0,"[]","[5,5,11,16,27]","[5,7,8,11,19,20,23]","[3,4,6,11,14,17]","[3,26,27]","[18,21,22,24,26,27]"
"010003",3,6,0,"[11,12,15,16,22,24]","[3,3,3,4,6,14]","[3,5,8,16,19,19,22,23,27]","[17]","[3,11,21]","[10,18,22,23,24,25,25,27,27]"
"010003",4,6,0,"[18,21]","[]","[10,14,16,21,25,27]","[8,9,20,21,27]","[]","[4,8,15,21,24,24,24,27,27]"
"010003",5,6,0,"[3,3,4,5,17,17,19,26,27]","[3,3,5,8,16,16,20,22,25,27]","[7,10,11,14]","[7,8,11,23,27]","[3,5,7,11,14,24]","[6,8,12,21,26]"
"010003",6,6,0,"[16,20]","[4,8]","[]","[]","[3,5,7,11,12,26]","[4,4,5,7,15,23,23]"
"010003",7,6,0,"[3,4,4,17,19]","[14]","[7,15,25]","[6,10]","[3,6]","[3,4,4,5,7,7,9,11,11,12,12,13,22,22,23,23,24]"
"010003",1,7,0,"[]","[24]","[]","[]","[]","[16]"
"010003",2,7,0,"[3,8,11,17]","[17]","[23]","[12,26,27]","[5,7,20,20]","[3,8,17,20,23]"
"010003",3,7,0,"[3,6,9,17,19,21,22,23,24,27]","[4,12]","[24]","[3,19,25]","[10,15,16,18]","[3,6,7,9,9,12,24]"
"010003",4,7,0,"[15,17]","[12,15,21,23,23,24,24,24]","[12,21,27]","[]","[3,3,3,4,5,12,14,14,14,17,18]","[3,4,5,6,6,7,9,9,9,11,11,11,11,12,13,14,15,17,17,17,17,18,19,20,20,23,24,26,26,27,27,27]"
"010003",5,7,0,"[11,14,17,17,24]","[7,14,18,21,23,26,27]","[]","[3,4,7,10,10,21]","[3,4,4,7,7,7,8,9,10,12,13,14,15,17,18,18,23,24,24]","[5,7,8,11,13,14,20,23,24,27]"
"010003",6,7,0,"[6,9,9,12,13,14,17,17,19,20,20,21,21,22,22,23,23]","[14,16]","[17]","[3,9,15,23,27,27]","[10,23,24,25,26]","[3,4,4,6,6,7,12,12,13,16,16,27,27]"
"010003",7,7,0,"[17,21,22,24,26]","[]","[14]","[8,11]","[3,3]","[3,17,27]"
"010003",1,8,0,"[8,9,13,19,23]","[21,23,23]","[2,3,9,10,14,23]","[2,6,12,15]","[3,4,6,7,8,10,10,12,19,21]","[4,6,6,6,8,8,10,10,12,12,13,14,14,15,16,17,17,17,17,17,18,19,19,19,20,21,21,21,21,22,23,23,23,25,25,25,25,26,27,27,28,28,28]"
"010003",2,8,0,"[2,2,2,4,6,6,9,12,12,12,15,23,23,24,25,25]","[4,4,5,14,14,14,15,15,16,17,18,19,20,21,23,26,27]","[2,2,5,8,10,11,12,12,14,15,16,19,20,27,27,27,28,28]","[2,4,9,9,10,12,12,15,17,20,23,23,24,26]","[4,6,8,11,16,16,22,22,24,24,24,26,26,26,28,28]","[2,6,6,7,9,11,13,13,14,15,15,17,18,18,19,19,19,20,20,21,21,21,21,22,22,22,24,24,25,25,26,26,26,26,27,27,28,28]"
"010003",3,8,0,"[2,2,8,23,24,24,28]","[10,27,28]","[25,26,28]","[2,10]","[26,28]","[12,12,21,21,22,24,27]"
"010003",4,8,0,"[2,22,28]","[25]","[23,28,28]","[2,9,14,16,18,20,23]","[2,7,17,18,20,23,25,26]","[4,5,6,9,11,14,18,18,18,20,27]"
"010003",5,8,0,"[8,8,14,20,26,28]","[2,3,5,6,8,9]","[4,6,8,10,23,26,27,27,28]","[2,6,9,13,17,26,26]","[2,5,8,13,13,15,15,17,17,17,18,18,20,20,20,21,21,22,22,22,22,23,23,24,24,25,25,25,25,26,26,27,27,27,28,28]","[2,3,3,5,5,7,10,11,12,13,15,15,16,19,20,20,21,23,23,23,24,24,25,25,25,25,27]"
"010003",6,8,0,"[12,19]","[28]","[22,26,27,28]","[2,3,24]","[2,4,6,21,24,27,27]","[8,10,12,17,20,20,20,21,22,22,22,23,24,24,25,25,27]"
"010003",7,8,0,"[2,6,8,24,28]","[18,22,25,28,28]","[8,23,25,27,28,28]","[2,3,10,11,11,14,16,16,17,17,18,19,21,23,25,26,26,27,28]","[25,27]","[2,4,4,9,9,14,17,18,19,20,20,21,22,23,23,25,25,25,26,28]"
"010004",1,1,1,"[5,8,11,14,14,15,17,19,19]","[16,18,24,26,27]","[4,6,11,19,22,22,23,25,27]","[13,25]","[21]","[]"
"010004",2,1,1,"[8,11,15,15]","[5,5,6,8,10,14,17,18,21,27]","[5,24]","[4,26]","[3,19,21,22,26]","[3,5,11,14,16,23,24]"
"010004",3,1,1,"[9,11,14]","[9,15,18,19,25,26,27]","[]","[21]","[21]","[26,27]"
"010004",4,1,1,"[3,5,6,7,8,12,12,14,16,16,16,17,17,17]","[25,25]","[22]","[10,12]","[5,13,16,19,20,25,25]","[3]"
"010004",5,1,1,"[11,16]","[]","[]","[8]","[13,21,26]","[3,4,27]"
"010004",6,1,1,"[]","[]","[]","[]","[]","[]"
"010004",7,1,1,"[11,12,18]","[]","[]","[12,12]","[8,11,12,14,15,17,18,21,21,24,27]","[3,5,15]"
"010004",1,2,1,"[21]","[3,6,10,12,13,14,16,18,18,21,26,27]","[12,15]","[4,7,18,26]","[9,22,22]","[10]"
"010004",2,2,1,"[3,21]","[6,15,26]","[3]","[18]","[9]","[4,9,16,20]"
"010004",3,2,1,"[3,4,5,8,11,11,12,14,14,20,21,21]","[8,9,9,15,19,22]","[4,4,4,7,18,21]","[10,12]","[15,27]","[24,24,24,27,27,27]"
"010004",4,2,1,"[]","[15,16,18,21]","[]","[4,7,8,12,17,18,18,21,22,23,24,26,27]","[]","[4,4,12]"
"010004",5,2,1,"[]","[]","[]","[22]","[]","[3,3,6,7,9,9,15]"
"010004",6,2,1,"[4,4,9,10,10,14,15,20,20,25]","[17,23,26]","[5]","[]","[]","[]"
"010004",7,2,1,"[]","[23,26]","[]","[17,19,25]","[]","[20]"
"010004",1,3,1,"[16,19]","[12,16]","[19]","[]","[]","[9,12,21,24,27]"
"010004",2,3,1,"[11,15,21,21,22,24,27]","[10,13,13,16,17,19,23,24,24,24,27]","[3,9,19,20,20,21,22]","[4,5,7,11,13,14,17,17,24,25,27]","[3,3,3,6,6,7,13,17,24]","[5,7,8,13,15,16,17,18,19,19,21,22,24,24,25,25,27]"
"010004",3,3,1,"[]","[5,16,22,26,26]","[18,19,22]","[4,21]","[13,14,15,25]","[3,4,10,18,26]"
"010004",4,3,1,"[3,6,9,10]","[12,13,19,24]","[15]","[9]","[9,23,24]","[3,5,6,26]"
"010004",5,3,1,"[]","[7,11,12,12]","[19,20,23,27]","[4,8,23,24]","[4,5,6,17,23]","[23,26]"
"010004",6,3,1,"[23]","[16,17]","[19]","[21]","[3,4,5,5,7]","[3,6,7]"
"010004",7,3,1,"[]","[8,11,23]","[]","[4,5]","[4,7,8,14,18,26]","[24,26]"
"010004",1,4,1,"[21,24,27]","[22,27]","[3,6,24]","[10]","[]","[10,17]"
"010004",2,4,1,"[]","[9,13,15,18,18,23,26]","[17]","[4,7,7,9,12]","[21]","[14,20,25]"
"010004",3,4,1,"[]","[12,15,17,19,22]","[6,18,27]","[3,3,4,4,5,7,7,8,8,8,9,20,23,26,26]","[]","[3,3]"
"010004",4,4,1,"[]","[6,11,12,12,17,18,18,21,22,22,22,23,24,24,24,25,27,27,27]","[3,15,27]","[7,8,8,8,9,9,12,15]","[25,25]","[]"
"010004",5,4,1,"[]","[10,16,17,17,17,21,22,22,22,23,24]","[27]","[4,6,8,8,14,17,22,26,27,27,27]","[18,27]","[]"
"010004",6,4,1,"[]","[14,17,18,19,22,23,27]","[4,5,13]","[8,9,11,22,25]","[]","[]"
"010004",7,4,1,"[4]","[13,13,14,16,17,18,18,18,19,19,22,25,25,25]","[4,7,10,21,22,22,23,26,26,27]","[3,5,8,12]","[]","[14]"
"010004",1,5,1,"[]","[]","[3]","[27]","[13]","[3,6,19,22]"
"010004",2,5,1,"[3,6,14,17,20,25]","[14,19,23,26]","[5,8,8,9,11]","[26]","[27]","[8,16,19,21,23]"
"010004",3,5,1,"[3,12,15,17,18,20,21,21,22,25,26]","[]","[7,25,25]","[5,25]","[]","[8,10,11,22]"
"010004",4,5,1,"[]","[]","[]","[]","[]","[]"
"010004",5,5,1,"[5,5,27]","[]","[18,20,23,24,27,27,27]","[3,16,18,27]","[3]","[6,6,11,13,14,27]"
"010004",6,5,1,"[15]","[]","[21,26]","[17]","[]","[]"
"010004",7,5,1,"[]","[]","[]","[]","[]","[]"
"010004",1,6,1,"[]","[23]","[]","[26]","[]","[4,7,9,10,20,23]"
"010004",2,6,1,"[]","[15]","[15,18,21,24,24,25]","[21]","[21]","[4,12,15,16,18,21,25,27]"
"010004",3,6,1,"[4,13,15,16,17,17,17,18,20,21,25,26]","[8]","[20,21,24]","[18,21]","[]","[22]"
"010004",4,6,1,"[]","[]","[]","[]","[]","[]"
"010004",5,6,1,"[]","[27]","[]","[21,27]","[]","[3,3,24,24,27]"
"010004",6,6,1,"[4,18,19,20,21,21,25,25,27]","[]","[23]","[3]","[]","[7,22,27]"
"010004",7,6,1,"[17,21,25]","[11]","[]","[3,3,6,15,16]","[]","[3]"
"010004",1,7,1,"[3,9,11,26]","[]","[]","[3,19,23]","[]","[3,4,5,6,7,12,19]"
"010004",2,7,1,"[]","[19]","[3,7,27]","[3,8,13,27]","[4,22,26,27]","[3,3,3,4,6,9,11,11,14,16,16,22,22]"
"010004",3,7,1,"[3]","[3,8]","[4,4]","[]","[]","[4,4,5,6,10,12,13,13,16,16]"
"010004",4,7,1,"[3,3,10,10,14,15,19,21,24,26,27,27]","[]","[]","[5,7,14,15,19,19,23,23,27]","[]","[]"
"010004",5,7,1,"[11,12,17,18,18]","[3,15,23,23,24]","[7,12]","[3,3,3,3,4]","[3,27]","[5,6,6,9,12]"
"010004",6,7,1,"[7,7,11,19,19,27]","[9,12,15,15,24]","[3,4,8,19,20,25]","[3,4,4,4,19,22,23]","[4,8,9,10,13,16,20]","[4,5,5,6,10,25]"
"010004",7,7,1,"[]","[]","[5]","[]","[8,15,17,20,26]","[]"
"010004",1,8,1,"[2,3,3,3,5,5,6,6,6,9,9,11,12,13,13,16,17,20,24,26,27,28]","[5,11,13,17,24]","[2,4,19,21,23]","[3,4,7,7,16,18,19,20,22,22,23,24,25,27,28]","[5,7,11,18,27,27,28]","[6,8,8,9,10,11,20,20,21,21,21,24,26,26,27]"
"010004",2,8,1,"[19]","[4,23,23,25,25,26,28,28]","[17,19,20,21,21,22,23,24,24,27]","[5,8,10,11,12,12,16,17,26,27]","[2,11,13,19,21,22,22,23,25,28]","[6,9,19,20,21,24,28,28]"
"010004",3,8,1,"[17,17,19,20,22]","[6,22]","[23,27]","[3,3,5,6,7,9,11,13,25,27]","[12,15]","[9,12]"
"010004",4,8,1,"[3,3,4,4,6,8,8,9,9,10,15,16,16,18,18,18,21,22,26,26,28,28,28]","[2,3,3,5,5,5,5,5,7,7,7,9,9,10,10,10,11,12,12,13,13,14,14,14,15,15,15,16,16,17,17,17,18,18,20,22,22,22,22,22,23,24,24,24,24,24,26,26,26]","[3,16,17,18,18,19,19,21,21,22,22,22,26,26,28]","[8,9,10,11,16,19,20,28,28]","[8,12,13,15,17,20,22,24,28,28,28]","[2,2,6,7,8,8,8,10,10,12,18,20,20,20,21,23,24,24,24,24]"
"010004",5,8,1,"[7,10,10,11,12,13,15,17,18,20,22,23,24,25,26,27,27]","[5,7,11,12,13,14,15,18,18,20,21,22,23,24,25]","[3,11,16,18,20,21,22,23,23,23,26]","[16,20,28,28]","[24,26,28]","[7,9,9,12,18,20,21,21,25]"
"010004",6,8,1,"[2,2,3,5,7,7,8,8,9,10,10,11,12,14,14,14,15,15,17,18,25,25,27]","[6,10,13,18,19,21,23]","[3,11,17,23,23,26,28,28]","[5,7,8,9,12,19,21,21,23,25,25,25]","[11,12,14,16]","[10,11,12,12,12,21,27,28]"
"010004",7,8,1,"[2,3,3,3,4,6,6,8,8,8,9,9,11,12,13,13,14,15,15,15,15,16,17,18,18,18,18,20,21,22,22,23,23,24,25,26,28]","[5,5,8,9,9,10,11,12,12,16,16,16,17,23,24,25,25,27,28]","[9,11,11,11,11,14,15,15,17,18,18,19,20,22,23,23,23,24,24]","[5,7,12,13,13,16,21,22,24,25,27,27]","[4,7,7,7,9,11,13,14,19,19,20,20,28]","[2,2,2,2,5,5,8,9,13,13,18,20,21,26,28]"
"010004",1,1,0,"[22]","[]","[19,20]","[4,7,8,9,10,13,21,27]","[11,12]","[3,4,5,5,6,8,13,14,14,15,15,16,16,17,17,17,24,25,25]"
"010004",2,1,0,"[9,13,14,14,15,22,24]","[3,4,4,10,14,23]","[7,9,14,17,24]","[3,7,15,16,17,18,18,21,21,21,24,26,27,27,27]","[17,18,19,22,24,25]","[3,4,6,8,11,11,11,12,14,14,14,15,16,20,24,27]"
"010004",3,1,0,"[3,9,9,12,14,24,26]","[4,11,11,20,26]","[3,3,14,23,26]","[3,6,15,16,18,24,26]","[20]","[5,5,6,8,8,8,12,14]"
"010004",4,1,0,"[17]","[3,26,27]","[]","[]","[4,6,7,7,13,14]","[3,3,7,8,11,12,13,14,14,16,17,17,18,19,21,21,22,22,22,24,26,26,27]"
"010004",5,1,0,"[3,3,4,10,15,18]","[6,27]","[20]","[6,6,8,15,17,21]","[7,8,9,10,11,12,12,13,15]","[4,7,9,11,11,12,13,14,15,16,18,22,25,26,26,26,27,27]"
"010004",6,1,0,"[3,3,3,14,14,26]","[9,14,18,20,21,21,21,22,23,25,26,27]","[24,26]","[6,15,17,17,18,26,27]","[10,12]","[3,6,9,11,11,12,12,17,18,22]"
"010004",7,1,0,"[3]","[19,22,26,27,27]","[]","[6]","[3,25,25]","[5,9,9,12,12,13,13,14,16,16,17,18,19,20,20,21,21,21,21]"
"010004",1,2,0,"[12,18,19,22,24]","[8]","[12,14]","[]","[12,13,14,14,15,16,17]","[4,9,10,10,21,25,27]"
"010004",2,2,0,"[3,3,6,9,11,12,12,13,15,15,16,17,18,18,19,21,27]","[]","[22]","[3,11,17,24,27]","[3,13,18,25]","[3,5,8,9,12,12,15,15,27,27]"
"010004",3,2,0,"[16,17]","[11,14,20]","[]","[18]","[7,12,21,21,22]","[5,16,19,24,25,25,26,27,27,27]"
"010004",4,2,0,"[7,17]","[7,16]","[4,7,24]","[10]","[11,15,20]","[4,7,11,20,26,27,27,27]"
"010004",5,2,0,"[23,26]","[7]","[4,18,21]","[]","[4]","[6,7,10,10,11,15,21,22,24,27]"
"010004",6,2,0,"[]","[22,22]","[]","[10,18]","[]","[3,7,18,27,27]"
"010004",7,2,0,"[13]","[4,6,6,24,25]","[]","[7,9,10,11,15,16,20,21]","[]","[3,3,9]"
"010004",1,3,0,"[3,13,20]","[9,10,16,16,19,19,20,22,24,25,25]","[9]","[26]","[5,5,6,13,14,21,21,27]","[10,14,14,17,18,19,22,23,26]"
"010004",2,3,0,"[16,23,24,24,24,26,27]","[4,15,17,19,20,20,24,24,25,27]","[4,15,16,17,18,27,27]","[7,11,15,18,20,20,25]","[3,4,18,18,18,20,20,21,21,21,27]","[4,18,19,24,25]"
"010004",3,3,0,"[8]","[5,6,10,11,11,14,19,22,22,25,27]","[3,8,8,15,16,20,27]","[3,5,6,8,15,18,23,23]","[10,14,15,19,19,19,19,20,22,23]","[9,17,20,22,23,26]"
"010004",4,3,0,"[3,11,13,13,14,16,17,19,20,24]","[4,18,18,20,20,22,22,23,24,24,25,26,27,27,27]","[3,16,16,17,23,24,27,27,27,27]","[6,6,8,12,12,13,14,15,15,22,22,23,27,27,27]","[3,4,6,6,6,7,7,10,10,10,11,11,11,13,14,17,17,18,20,20,20,21,22,22,23,24,24,24,25]","[20,23,26,26]"
"010004",5,3,0,"[4,8,11,18]","[3,4,5,6,7,7,7,7,7,10,11,13,19,21,21,21,24,26,27,27]","[13,14,16,21,21,21,27,27,27]","[10,21,21,27]","[3,3,3,7,7,9,10,10,10,10,11,11,11,11,13,13,14,14,14,20,21,21,21,22,23,24,24,24,26,26,27,27,27]","[13,13,18,18,18,19,21,21,23,24,24,27,27]"
"010004",6,3,0,"[3,10,10,17,19,20]","[4,4,4,5,5,7,7,7,7,7,8,8,8,9,10,10,11,12,13,14,16,16,19,20,20,20,21,27,27,27]","[24,27]","[12,23,23]","[3,3,10,10,11,11,17,17,17]","[10,13,17,20,20,23,23,23,26,27]"
"010004",7,3,0,"[3,8,20,23,27]","[3,4,4,6,6,6,7,7,7,8,8,9,9,10,10,11,12,12,13,14,14,15,18,18,20,21,22,23,24,24,27]","[19,21,21,23,24,24,25,27,27]","[3,3,7,14,15,17,18,21,21,22,23,23,23,24,24,24,27]","[3,4,5,5,7,9,9,10,10,10,11,11,12,14,17,18,18,18,19,20,21,21,22,23,23,24,24,24,25,27,27]","[20,24,25,26,26,27,27,27]"
"010004",1,4,0,"[7,16,16,19,25,25,25]","[3,5,7,9,10,11,13,17,18,21,21,21,21,21,22,27]","[3,10,14,14,21,21,21,24,25,26,27]","[4,10,10,13,16,24,25]","[8,10,11,13,18,19,24]","[3]"
"010004",2,4,0,"[8,12,13,18,18,18,21,22,24,25,27]","[3,4,5,6,9,9,10,11,14,15,18,21,22,22,25,25,26,27]","[8,16,17,20,20,21,21,24,25,25,25,26,27,27,27]","[4,4,5,8,16,25]","[3,8,9,9,12,17,21]","[3,3,4,5,6,7,8,12,12,12,12,13,13,15,17,18,18,18,21,22]"
"010004",3,4,0,"[3,4,4,6,7,8,11,13,13,15,15,16,17,18,19,21,21,21,22,23,24,24,24,25,26,27,27]","[6,7,8,9,11,11,12,12,21,22,27]","[20,21,24,27,27]","[5,9,9,12,15,17,18,20,21,22]","[3,8,14,17,18,18,20,25]","[3,3,4,15,20,25]"
"010004",4,4,0,"[8,11,11,14,16,17,18,19,20,24]","[3,4,6,7,8,9,11,17,17,17,22,22,23,24,24]","[3,6,11,11,14,14,14,17,17,18,20,21,21,21,21,23,25,26,26,27,27,27,27,27]","[6,6,12,19,21,24,24,24]","[3,3,4,6,6,7,9,11,11,14,17,18,19,19,20,21,22,22,23,23,24,24]","[3,3,4,4,4,7,8,9,10,10,11,12,14,14,16,16,17,19,20,21,21]"
"010004",5,4,0,"[19,20,20,25,25]","[4,7,7,8,9,10,10,10,12,15,16,18,23,25,27]","[7,7,14,17,19,20,26,26,26,27]","[3,7,7,9,10,10,13,13,18,20,21,23,25,26]","[3,4,4,6,7,7,9,10,10,10,17,17,20,20,20,22,23,23,23]","[3,3,4,4,4,10,11,14,14,17,20,20,22]"
"010004",6,4,0,"[4,5,6,9,9,10,11,14,17,17,17,17,17,17,21,21,22,27]","[4,4,6,6,7,8,8,8,8,8,9,9,10,11,11,11,11,12,13,23,24,24,24,24,27,27]","[6,6,7,8,9,10,11,11,17,17,17,17,20,21,21,21,21,22,24,24,27,27]","[8,8,9,11,11,11,17,17,20,20,21,22,23,25,26,27,27,27]","[3,3,4,5,6,7,9,9,10,14,17,17,17,17,20,20,21,21,21,21,22,25]","[3,5,5,5,7,11,14,14,14,14,14,14,15,19,20,20,21,21,21]"
"010004",7,4,0,"[4,6,6,7,9,10,14,14,14,14,14,14,17,17,17,17,17,17,17,18,20,20,20,21,21,27]","[3,3,3,4,4,4,4,4,5,6,6,6,6,7,7,7,7,7,8,9,9,10,10,10,10,10,10,10,11,14,14,14,14,14,17,17,21,22,23,23,23,24,24,24,24,24,24,25,27,27,27,27,27,27]","[3,6,6,6,6,7,7,7,7,7,9,10,10,10,17,17,17,17,17,17,17,17,20,21,21,21,21,21,21,22,24,24,24,26,26,27,27,27,27,27]","[10,17]","[3,3,3,3,4,4,4,4,4,5,6,6,6,7,7,7,7,8,9,9,10,10,10,10,10,11,14,14,14,14,14,14,14,14,14,17,17,17,17,17,20,20,21,21,21,21,21,27,27,27,27]","[3,3,3,3,14,14,14,14,14,14,20,20]"
"010004",1,5,0,"[10,14]","[3,3,3,3,4,6,7,7,8,16,19,20,27,27,27]","[19,19,24,24,26,27,27,27]","[13,16,16,17,21,22,23]","[3,3,7,7,10,10,13,14,15,16,17,17,19,22,22,24,27]","[3,7,10,12,13,13,15,18,19,21,22,22,22,24,27]"
"010004",2,5,0,"[4,6,7,10,10,11,11,11,13,15,24,24,25,27,27]","[3,3,3,5,6,6,6,7,7,7,8,15,18,19,19,21,21,22,24,25,27,27]","[7,14,16,18,19,21,21,22,22,24,24,24,24,25,27,27,27,27]","[3,9,12,13,16,19,21,24,27]","[3,3,3,3,3,3,5,6,6,6,7,7,7,8,8,9,11,11,14,15,15,16,16,17,17,18,18,19,20,21,22,24,24,24,27,27]","[3,3,3,4,7,8,10,14,15,17,18,18,21,21,22,22,24,24,24,27,27]"
"010004",3,5,0,"[11,11,11,13,24]","[4,4,6,8,8,8,18,20,20,20,20,21,21,23,23,24,24,24,24,27,27,27,27,27,27,27]","[8,9,14,15,17,18,20,23,23,24,24,24,24,24,27,27,27]","[3,4,11,12,14]","[3,3,3,3,4,5,6,8,8,8,8,8,16,16,17,18,23,24,24,24,27,27]","[3,3,4,9,11,16,16,17,17,21,24,27,27,27,27]"
"010004",4,5,0,"[10,10,10,10,11,12,12,13,14,19,19,23,24,27,27,27]","[3,3,7,7,7,7,7,8,20,20,20,27]","[13,15,19,19,23,23,24,24,26,26,27,27,27,27,27,27]","[3,3,7,15,16,16,16,22,23]","[4,7,7,7,7,7,8,10,11,15,16,20,20,22,23]","[3,3,3,3,4,4,4,7,7,7,7,7,13,24]"
"010004",5,5,0,"[3,3,3,3,3,3,8,8,8,8,10,10,11,11,11,11,13,14,14,14,19,23,24,24]","[3,3,6,6,7,7,8,8,17,20,20,20,20,21,22,24,24,27,27,27,27,27]","[3,3,3,6,8,8,24,24,24,24,27,27,27,27,27,27]","[3,3,3,6,8,8,9,10,14,15,15,16,16,17,17,17,19,19,19,22]","[3,3,6,6,7,7,8,8,8,8,10,11,14,14,14,14,17,17,19,20,20,20,24,24]","[3,3,3,3,3,6,6,7,7,8,8,8,17,17,17,24,24]"
"010004",6,5,0,"[3,3,3,3,3,7,8,8,8,8,8,11,11,11,11,11,11,11,11,11,14,14,14,15,18,23,23,23,24,24,24,27,27,27]","[3,3,3,3,3,3,3,3,7,7,8,8,8,8,8,8,8,17,18,18,19,20,20,20,20,21,21,21,23,23,24,27,27]","[7,8,8,8,8,8,8,14,20,20,20,21,21,23,23,24,24,24,24,27,27,27,27,27,27,27,27,27]","[3,3,3,3,3,3,7,8,8,8,8,8,17,17,18,27]","[3,3,3,3,7,7,8,11,11,11,14,15,17,18,18,19,19,20,24,24]","[3,3,3,3,3,3,3,3,8,8,8,8,11,11,11,11,11,11,11,15,15,16,16,16,17,22]"
"010004",7,5,0,"[3,3,8,8,10,10,11,11,11,11,11,11,14,14,14,14,15,16,17,17,17,19,24,24,24,24,24,24,27,27,27,27,27,27,27,27]","[3,3,3,6,7,7,7,8,8,8,8,8,8,20,21,21,21,23,27]","[3,3,8,24,24,24,24,24,24,24,24,27,27,27,27,27,27,27,27,27,27]","[3,3,3,3,3,3,3,3,6,7,7,8,8,8,8,8,17,18,18,19,20]","[3,6,7,7,7,8,8,8,8,9,10,11,11,11,11,11,11,14,14,15,15,15,16,16,17,20,22,23]","[3,3,7,7,11,14,17]"
"010004",1,6,0,"[5]","[3,10,11,14,18,23]","[14,16,16,18]","[]","[6,10,21,25,26]","[3,3,7,13]"
"010004",2,6,0,"[]","[9,12,13]","[]","[4,6,27]","[9,16,21,25,27]","[]"
"010004",3,6,0,"[]","[25]","[]","[4,27]","[9,13,27]","[3,8,11,17]"
"010004",4,6,0,"[20]","[9,17,21,24,25,25,25,25]","[12,12]","[5,10,14]","[]","[]"
"010004",5,6,0,"[16,19]","[3,12,12,12]","[10,13,21]","[6,12,13,21,24,27]","[25,26,27]","[9,12,16]"
"010004",6,6,0,"[26]","[]","[6,12]","[3,9,11,12,12,16,20,21,22,22,25,26]","[10,12,12,12,14,17]","[3,5,9,16,23,23,27]"
"010004",7,6,0,"[18]","[]","[14,16,21]","[24,25,25,25]","[12,14,14]","[27]"
