"subject","region","epoch","eyeState","CpLoc_delta","CpLoc_theta","CpLoc_alpha","CpLoc_beta_smr","CpLoc_beta","CpLoc_gamma"
"010141",6,1,0,"[]","[]","[4]","[4,8,36]","[]","[]"
"010141",7,1,0,"[6]","[]","[4,9,10,15,19]","[4,4,4,4,4,7,8,11,19,56]","[]","[14,24,25]"
"010141",1,2,0,"[7]","[]","[9]","[]","[22,25,26]","[4,17]"
"010141",2,2,0,"[]","[]","[48]","[41,47,51]","[22,26]","[6,10,17,17,21]"
"010141",3,2,0,"[]","[]","[50]","[15]","[]","[14]"
"010141",4,2,0,"[4,4,8]","[]","[]","[]","[13,14,20,22,26]","[]"
"010141",5,2,0,"[13,16,17,23,38,54]","[4,5]","[17]","[]","[14,15]","[]"
"010141",6,2,0,"[4,4,37]","[]","[51]","[]","[]","[]"
"010141",7,2,0,"[6,6,8,8]","[]","[]","[]","[]","[]"
"010141",1,3,0,"[]","[]","[]","[54,54,55,55,56,56]","[]","[]"
"010141",2,3,0,"[16]","[]","[]","[56]","[]","[7,8]"
"010141",3,3,0,"[]","[]","[]","[]","[]","[]"
"010141",4,3,0,"[17,31,45,49]","[]","[17,20,22,27,31,39,41,43,45]","[4,13,13,48,53,53,53,53,53,55,56,56]","[]","[9,23,23,43]"
"010141",5,3,0,"[14,17,23,29,30,31,43]","[]","[29,36,47]","[4,4,4,52,53,54,55,56]","[38]","[7,9,13,18,35]"
"010141",6,3,0,"[29,36]","[]","[4,10,14,19,42,46]","[55,55,55,55,56,56,56,56]","[]","[10]"
"010141",7,3,0,"[24,26,27,32,37,39,45,48,50]","[33]","[16,22,32,33,34,37,38,40,42,43,44,44,54]","[8,12,38,41,47,49,51,52,53,53,54,54,55,55,55,56]","[]","[28,33]"
"010141",1,4,0,"[]","[]","[]","[]","[7,7,32,33]","[5,22,30,31,31,32,34,34,39,39]"
"010141",2,4,0,"[]","[]","[44]","[35]","[4,5,5,6,32,33,36]","[22,28,32,40,41,53]"
"010141",3,4,0,"[44]","[]","[42,44]","[14,14,46]","[5,6,9,10,46,55]","[29,33,50]"
"010141",4,4,0,"[44,55]","[]","[21,33,42]","[40,41,51]","[39]","[5,22,22,22,22,26,26,27,28,28,31,32,34,35,37,46,47,48,48]"
"010141",5,4,0,"[10,25,29,35,35,50]","[48,48]","[23,28,38,38,39,46,50,54]","[5,34]","[22,30,30]","[5]"
"010141",6,4,0,"[5]","[]","[35,36,37,40,42]","[4,7,15,18,22,36,40,44,46,48]","[]","[26,27,31,32]"
"010141",7,4,0,"[9]","[17,20,26,26,40,48]","[18,36,38,40,42,43,44,45,53]","[5,31,40,41]","[27,32,36,36]","[4,5,13,22,22,32,32,34,35,36,48]"
"010141",1,5,0,"[5]","[4]","[]","[50,56]","[4,6,6]","[4,8,10,10,11,11,11,12,12,53,53,53]"
"010141",2,5,0,"[15]","[]","[]","[8,21,39,41,43,46,47,49,50,53,54,56,56,56,56]","[4,43,46,46,48]","[4,5,6,6,8,8,13,52]"
"010141",3,5,0,"[54]","[20,22,25,30,39,40]","[]","[18,18,22,22,23,26,28,29,29,29,29,30,32,34,36,37,40,41,44,45,45,45,46,46,46,49,49,49,49,53,53,54]","[50,55]","[5,5,6,7,8]"
"010141",4,5,0,"[]","[46]","[21,42,53]","[]","[]","[4,4,6,9,10,11,15,17,20]"
"010141",5,5,0,"[]","[]","[55,55]","[50,50]","[32,55]","[10]"
"010141",6,5,0,"[]","[23,42]","[15,24,29,30,35,40,40,41,41,46,46,48,55]","[32,34,41,46,46,46,49,50,50,53,54,55,56]","[]","[]"
"010141",7,5,0,"[]","[25,38,39,42]","[20,20,26,30,41,43,44,46,47,53,54,55,55]","[19,47,51,51,53,55,55]","[50,52]","[7,9,11,14,30]"
"010141",1,6,0,"[]","[]","[]","[]","[]","[21,25,25,31,49,51,52]"
"010141",2,6,0,"[44,52,53,55,56]","[]","[4,5,8,31]","[11,18,23]","[]","[6,16,18,21,22,32,33,40,44,46,47,51,51]"
"010141",3,6,0,"[25]","[]","[15,29]","[19,23,25]","[]","[17,26,27,32,32,33,50,56]"
"010141",4,6,0,"[]","[36,36,37]","[5,33,36,37,38,44,45,47,49,49,51,53,54]","[9,14]","[]","[10,10,23,24,33,33,33,33,36,37,37,40,41,43,47,50,50,50,54,55,56]"
"010141",5,6,0,"[56]","[4,49,54]","[47,51,54,54,54]","[]","[35]","[19,22,23,23,28,30,33,35,35,37,37,39,39,41,41,43,43,44,46,49,50,54,56]"
"010141",6,6,0,"[21]","[48,56]","[22,27,29,31,35,40,40,44,45,48,51,52,55]","[]","[34,35,39,47,56,56]","[28,31,31,31,32,33,35,40,41,44,44,48,50,50,52,55,56]"
"010141",7,6,0,"[33,35]","[29,35,46,46,47,47,49,49]","[33,33,34,34,34,35,39,41,49,52,52,52,56,56]","[9,14,21,37]","[53]","[5,22,23,23,26,31,33,33,33,34,35,40,42,43,44,46,48,48,49,50,51,52,53,55,55,56,56,56,56,56]"
"010141",1,7,0,"[8,8,9,44,44]","[55,56]","[]","[5,22]","[4,4,48,49,52]","[45]"
"010141",2,7,0,"[]","[56,56]","[5,5,13,14,17,37]","[18,20,20,22,23,27,31,56]","[8,26,49]","[35,44,48]"
"010141",3,7,0,"[24,43]","[18,51,56]","[36]","[16,17,20,26,30,31,53]","[8,21,24,26,28,32,41,51]","[35,44,45,47,48]"
"010141",4,7,0,"[4,4,4,8,8,8,13,40,40,41,43,44,48,48]","[48,48,51,54,55,55]","[]","[]","[43,54]","[4,31,44,44,44,47]"
"010141",5,7,0,"[6,11,42,43,43,46,50,51,51]","[27,31,35,35,47,48,56,56,56,56,56,56]","[6]","[]","[9,27,54]","[13,23,24,39,41]"
"010141",6,7,0,"[12,12,20,20,24,34,35,37,42,54]","[49,49,51,53,54,55,56]","[4,26,30]","[14,21,31,37,38,49,56]","[26,28]","[11,24,41,41,41,41,42,45,45,46,46,47,47,47,47]"
"010141",7,7,0,"[7,10,11,42]","[50,53,55,56,56]","[25,27,49]","[37]","[]","[22,44,46,47]"
"010141",1,8,0,"[49]","[28,45]","[31,44]","[12,12,14,16,17,18,22,23,23,23,23,25,25,28,30,31,31,32,32,34,39,39,40,45,45,46,50,52,56,56]","[18,30]","[]"
"010141",2,8,0,"[27,38,42,48]","[38,42]","[]","[11,13,20,21,24,24,28,28,34,36,36,36,38,43,47,48,52,54,55]","[19,25,48,49]","[46,46]"
"010141",3,8,0,"[]","[47,48]","[9,12,13,17,18,26,28,30,38,51]","[30,32,34,35,38,39,40,43,44,44,47,52,55]","[13,34,47]","[13,44]"
"010141",4,8,0,"[4,40,50,51,54,54,55]","[13,13,19,20,28,47,49,55,55]","[8,8,8,8,8,10,12,13,13,14,14,16,17,18,18,20,46,49,53,53,54]","[4,13,21,22,22,24,24,24,25,30,30,32,33,33,36,37,37,42,42,43,44,45,46,47,47,47,49,50,50,52]","[6,12,12,13,13,14,14,16,16,19,28,29,33,39,39,39,46,50]","[29]"
"010141",5,8,0,"[8,9,12,43,48,49,55,56]","[8,46,47,48,49]","[5,6,8,9,11,15,15,17,17,17,19,19,19,24,29,30,49,50,52,53,53,53,54,54]","[21,29,30,38,42,42,45,49]","[9,12,13,13,15,33,39,47,48,48,49,55]","[14,19,25,26,29]"
"010141",6,8,0,"[7,9,12,15,26,30,50,54]","[5,11,30,43,43,44,44,47,47,50,50,51,51]","[9,11,14,14,14,18,18,18,19,20,22,23,23,28,30,31,34,47,49,50,50,51,51,53,54,54,54,54,55,55]","[6,12,25,27,29,30,32,32,33,34,35,35,36,36,38,40,40,40,40,41,44,44,44,46,47,47,49,49,50,56]","[7,11,44,47,49,50]","[22,25,27,27,32]"
"010141",7,8,0,"[9,9,11,13,15,16,48,49,49,49,52,52,52]","[5,9,15,16,44,45,45,52]","[4,4,7,7,9,9,10,11,11,11,13,13,14,15,16,16,16,17,17,17,18,19,20,20,24,24,24,24,25,25,28,29,29,30,31,31,32,33,35,35,36,40,40,41,43,44,47,48,49,50,51,52,52,52,53,53,56,56,56]","[13,20,21,23,24,26,28,30,32,33,34,36,36,37,39,39,39,41,45,46,48]","[6,13,13,15,16,39,39,40,45,48,48]","[25,29]"
"010142",1,1,1,"[29]","[]","[12]","[]","[17,25,32,39,44]","[26,33,45]"
"010142",2,1,1,"[4]","[]","[6,13,13]","[7,13,15]","[7,8,11,15,17,19,20,25,30,49]","[26,30,47]"
"010142",3,1,1,"[4]","[]","[]","[]","[12]","[]"
"010142",4,1,1,"[]","[]","[]","[]","[16,32,32,36]","[]"
"010142",5,1,1,"[53,56]","[34]","[20,27,34]","[]","[14]","[]"
"010142",6,1,1,"[]","[]","[31,32,33]","[]","[]","[]"
"010142",7,1,1,"[]","[]","[]","[]","[16]","[15,41,49,53]"
"010142",1,2,1,"[]","[]","[]","[4,13]","[]","[5,9]"
"010142",2,2,1,"[]","[]","[]","[6,6,16]","[]","[7]"
"010142",3,2,1,"[]","[]","[4]","[4,5,12,13,14,15,16,20]","[]","[]"
"010142",4,2,1,"[]","[]","[]","[]","[7]","[]"
"010142",5,2,1,"[]","[]","[]","[]","[]","[]"
"010142",6,2,1,"[]","[]","[]","[]","[]","[]"
"010142",7,2,1,"[]","[]","[]","[]","[]","[]"
"010142",1,3,1,"[]","[]","[]","[]","[]","[]"
"010142",2,3,1,"[]","[]","[19]","[46]","[]","[]"
"010142",3,3,1,"[]","[]","[]","[]","[]","[]"
"010142",4,3,1,"[5]","[52]","[]","[]","[]","[42]"
"010142",5,3,1,"[53]","[]","[6,7,7,9,17,18,19]","[13,14,48]","[5]","[]"
"010142",6,3,1,"[49,52]","[]","[6,9,10,13,13,20]","[5,47]","[]","[4,4,43,43,48,56]"
"010142",7,3,1,"[5,7,15,52]","[]","[9,20]","[]","[]","[43,48]"
"010142",1,4,1,"[]","[]","[6]","[]","[]","[]"
"010142",2,4,1,"[]","[]","[]","[]","[]","[]"
"010142",3,4,1,"[]","[]","[]","[]","[]","[4]"
"010142",4,4,1,"[]","[]","[]","[48]","[12,12,14]","[]"
"010142",5,4,1,"[]","[54,54,54,55,55,56]","[]","[]","[18]","[24,32]"
"010142",6,4,1,"[]","[]","[]","[]","[12]","[]"
"010142",7,4,1,"[]","[]","[]","[49,49,49]","[12,12,14,14,21,38,53]","[6]"
"010142",1,5,1,"[]","[]","[]","[]","[49]","[]"
"010142",2,5,1,"[]","[]","[]","[]","[]","[]"
"010142",3,5,1,"[]","[]","[55]","[]","[21,51,55]","[]"
"010142",4,5,1,"[]","[]","[]","[]","[]","[]"
"010142",5,5,1,"[]","[]","[]","[]","[]","[]"
"010142",6,5,1,"[]","[]","[]","[]","[]","[]"
"010142",7,5,1,"[]","[]","[]","[]","[]","[]"
"010142",1,6,1,"[]","[]","[]","[]","[]","[5,7]"
"010142",2,6,1,"[]","[]","[52]","[]","[4,5]","[30,31,37]"
"010142",3,6,1,"[]","[]","[]","[]","[45,50,56]","[45]"
"010142",4,6,1,"[]","[]","[]","[]","[]","[]"
"010142",5,6,1,"[]","[]","[]","[]","[]","[31,38,39]"
"010142",6,6,1,"[]","[4]","[]","[]","[]","[]"
"010142",7,6,1,"[]","[]","[]","[19]","[]","[]"
"010142",1,7,1,"[]","[]","[35,39,42,42,43,44,45,48,52,52,53]","[47,48]","[12,13,14,49]","[31,34,50]"
"010142",2,7,1,"[41]","[]","[5,20,28,32,44,45,49,52,52,53,56]","[25,46,52]","[]","[4,30,31,32,33]"
"010142",3,7,1,"[]","[]","[]","[]","[]","[]"
"010142",4,7,1,"[]","[]","[]","[7]","[53,53]","[16,30,33,55]"
"010142",5,7,1,"[]","[]","[]","[]","[]","[]"
"010142",6,7,1,"[]","[]","[]","[]","[]","[29]"
"010142",7,7,1,"[]","[]","[]","[4,4,4,4,6]","[]","[]"
"010142",1,8,1,"[43,50]","[]","[55]","[8]","[26,35]","[31,55]"
"010142",2,8,1,"[]","[]","[]","[51,55]","[]","[]"
"010142",3,8,1,"[41]","[]","[48]","[52]","[]","[]"
"010142",4,8,1,"[]","[]","[]","[]","[]","[]"
"010142",5,8,1,"[]","[]","[31]","[]","[54]","[]"
"010142",6,8,1,"[]","[]","[]","[]","[]","[]"
"010142",7,8,1,"[]","[]","[]","[]","[]","[]"
"010142",1,1,0,"[]","[]","[]","[]","[]","[15,19,20,24,24,25,28,44,48,52,56]"
"010142",2,1,0,"[30]","[]","[]","[]","[]","[22,34,42,52]"
"010142",3,1,0,"[]","[]","[]","[]","[]","[23,52]"
"010142",4,1,0,"[9,31,31]","[45]","[15,19,22,38]","[11,26,34,35,35,50]","[4,16,16,26,30]","[20,26,27,31,32,35,38,41,42,42,44,46,47,48,53,53,53,54]"
"010142",5,1,0,"[36,38,39]","[]","[24,28,39,39,45,49]","[33,34,35,44,45,45,50]","[]","[25,31,48]"
"010142",6,1,0,"[]","[]","[4,4,19]","[23]","[]","[35]"
"010142",7,1,0,"[31]","[]","[4,4,6,6,8,15,17,21,23,27,28]","[7,9,10,10,20,24,26,35,36,48,50]","[4,25,27,33]","[4,27,27,35,53]"
"010142",1,2,0,"[]","[]","[]","[]","[]","[]"
"010142",2,2,0,"[]","[]","[]","[56]","[4]","[]"
"010142",3,2,0,"[]","[]","[]","[]","[]","[18]"
"010142",4,2,0,"[]","[10]","[]","[29]","[16]","[9,16,20,20,23,24,27,28,33,36,55]"
"010142",5,2,0,"[11]","[20]","[14,14,27]","[18,18,23,25]","[4,5]","[6,7,8,8,9,10,14,15,15,15,18,18,20,22,23,24,26,32]"
"010142",6,2,0,"[]","[]","[]","[4,20,25,25,27]","[]","[7,9,9,14,15,16,18,19,21,21,23,23]"
"010142",7,2,0,"[]","[10]","[14]","[30]","[20,24]","[5,5,5,5,6,6,7,9,9,9,10,10,12,13,13,14,14,14,16,17,18,20,26,30,34,36]"
"010142",1,3,0,"[]","[]","[]","[]","[]","[18]"
"010142",2,3,0,"[]","[]","[]","[12]","[]","[]"
"010142",3,3,0,"[]","[]","[]","[8,55]","[]","[]"
"010142",4,3,0,"[]","[]","[]","[]","[]","[]"
"010142",5,3,0,"[]","[]","[16,16,18]","[]","[22]","[43]"
"010142",6,3,0,"[]","[]","[]","[]","[17,21,25,29]","[42,46,54]"
"010142",7,3,0,"[]","[]","[10,17,17,20]","[10]","[30]","[]"
"010142",1,4,0,"[48]","[]","[]","[]","[]","[7]"
"010142",2,4,0,"[54]","[37]","[]","[]","[]","[7,7]"
"010142",3,4,0,"[]","[]","[]","[]","[]","[33]"
"010142",4,4,0,"[]","[]","[]","[38]","[]","[]"
"010142",5,4,0,"[]","[]","[11,54]","[]","[]","[7,8,50]"
"010142",6,4,0,"[]","[]","[]","[]","[4,27]","[]"
"010142",7,4,0,"[]","[]","[]","[22,24,26,35,47]","[]","[]"
"010142",1,5,0,"[]","[46]","[]","[]","[]","[]"
"010142",2,5,0,"[]","[11]","[21]","[4,4,4,13]","[]","[6,9,13,35]"
"010142",3,5,0,"[9]","[]","[]","[5,18]","[30]","[25,36]"
"010142",4,5,0,"[33,42]","[]","[25]","[51]","[]","[]"
"010142",5,5,0,"[33,35,40,41,41,42,46,47,47,50,50,51,51,52,53,53]","[]","[9,15,16,24,25,28,29,32,32,33,33,33,36,51,51,53,55,55,55,56,56]","[28,36,37,41,42,45,46,47,49,49]","[4,8,12,29]","[]"
"010142",6,5,0,"[27,39,44,48,52,52]","[]","[12,31]","[21]","[52]","[47,52,53,54,54,56,56,56]"
"010142",7,5,0,"[]","[]","[35,55]","[39,47]","[4,8,13,26]","[52,56,56,56,56]"
"010142",1,6,0,"[50,53]","[54]","[]","[]","[]","[]"
"010142",2,6,0,"[]","[6,31]","[5,9,50]","[46]","[28]","[33,38,42,50,55,55,56]"
"010142",3,6,0,"[]","[]","[]","[]","[]","[55,56]"
"010142",4,6,0,"[5,51,52]","[55]","[]","[]","[10]","[14,44,55]"
"010142",5,6,0,"[]","[]","[]","[]","[]","[14,15,15]"
"010142",6,6,0,"[50]","[]","[]","[]","[]","[6,56]"
"010142",7,6,0,"[]","[]","[]","[]","[]","[]"
"010142",1,7,0,"[]","[]","[40,43]","[30]","[]","[]"
"010142",2,7,0,"[]","[]","[42]","[13]","[]","[53]"
"010142",3,7,0,"[]","[]","[]","[]","[]","[]"
"010142",4,7,0,"[13,14,15]","[]","[17,22]","[28,29]","[]","[]"
"010142",5,7,0,"[]","[]","[]","[]","[]","[]"
"010142",6,7,0,"[]","[]","[30,31]","[]","[]","[]"
"010142",7,7,0,"[14,16,22]","[]","[11,18,25]","[16]","[]","[]"
"010142",1,8,0,"[5,5]","[]","[4,4,5,9,19]","[]","[]","[46]"
"010142",2,8,0,"[4,6]","[]","[4,4,5,9,10,13,17,31,52,52]","[4,4,14,39,39]","[]","[4,26,31,40,46,46,47,50]"
"010142",3,8,0,"[]","[]","[20]","[11,12,29,39,44]","[7]","[40]"
"010142",4,8,0,"[]","[12,12,13]","[]","[]","[]","[]"
"010142",5,8,0,"[6]","[9,14]","[]","[]","[]","[6,6,8,50,50,50]"
"010142",6,8,0,"[]","[5]","[]","[]","[]","[]"
"010142",7,8,0,"[52]","[5,7,9,10,11,48,48,48]","[]","[52]","[23]","[]"
"010146",1,1,1,"[22,28,31,32,35,42]","[]","[21]","[]","[26,37,55]","[43,43]"
"010146",2,1,1,"[14,25,31,32,32,34,41,47,52]","[4]","[14,20,21]","[16]","[31,32,37,52]","[27,27,33]"
"010146",3,1,1,"[22,34,35]","[4,4,5]","[21,21,26,26]","[5,15,27]","[]","[12,12,31,31]"
"010146",4,1,1,"[18]","[]","[46,47]","[]","[45,46]","[]"
"010146",5,1,1,"[]","[]","[]","[]","[46]","[]"
"010146",6,1,1,"[21]","[]","[]","[29]","[6]","[]"
"010146",7,1,1,"[9,11,31]","[23,24]","[7]","[6,27,28,28,35,45]","[4,5,10,21,26,35,43,44,45,46]","[]"
"010146",1,2,1,"[]","[]","[]","[]","[6,7]","[]"
"010146",2,2,1,"[4,4,4,4,4,12]","[]","[]","[]","[32,46,53]","[4,8,26,40]"
"010146",3,2,1,"[4,4,5,41,45]","[12]","[49]","[]","[5,29,45,50]","[4,4,6,17,20,34,36,39,41,46,48,50,52,55,56,56]"
"010146",4,2,1,"[13,14,18,18]","[]","[]","[12]","[5,5]","[6,18,31,32,34,35,35]"
"010146",5,2,1,"[13,13,14,14,14,16,16,19,20,20,20,21,21,23,30,43,44,44,48]","[44]","[30,31,31,33,40,49]","[12]","[4,4,8]","[4,4,5,6,9,9,13,17,17,17,20,27,32,35,35,36,38,39]"
"010146",6,2,1,"[6,13,18,19,23,43,43,43,44,47,47,48,49]","[56]","[32,33,43,55,55,56]","[38]","[4,4,4]","[4,4,5,6,8,9,9,9,9,12,15,16,17,17,19,20,30,34,34,34,34,36,37,38,38,40,43,43,52,52,54]"
"010146",7,2,1,"[13,13,14,17,18,18,21,24,26,40,42,44,50,55]","[42,55]","[9,9,11,31]","[9,12,13,20,25,29]","[5,5,6,6,12,28,29,50,52,56]","[4,4,5,7,9,11,12,16,17,18,18,18,20,22,23,29,30,31,33,34,34,35,35,36,36,38,38,45]"
"010146",1,3,1,"[]","[]","[]","[40]","[17,17,54]","[]"
"010146",2,3,1,"[]","[30]","[]","[8,39,43,56]","[19]","[7,22,25]"
"010146",3,3,1,"[]","[23]","[]","[29,31,41,41,46]","[15,19,22,22,23,26,39,44,51]","[6,10,25]"
"010146",4,3,1,"[7,12,17,18,38,39,40,41,41,41]","[]","[31]","[]","[4,11,20,29,33]","[24,47,52]"
"010146",5,3,1,"[41]","[40,44,48,54]","[]","[31,46,50,54,54,55,56]","[]","[12,14,16,17,17,18,19,19,21]"
"010146",6,3,1,"[]","[11,18,18,22]","[]","[56,56]","[14,22,43]","[7,16,17,19,22,22]"
"010146",7,3,1,"[10,39,50]","[5,54]","[23,23,32]","[55]","[46,47,50,51,51,55]","[52]"
"010146",1,4,1,"[6]","[]","[]","[7,16,16,22,55]","[4,13]","[27,30,30,31,33,35,38,39,40,42,50,51,51,53,55]"
"010146",2,4,1,"[41,44,49,50,55]","[]","[]","[46,56]","[48,54]","[8,28,29,30,30,31,31,34,35,38,40,41,41,42,42,43,51,51]"
"010146",3,4,1,"[20,56]","[10]","[]","[48,55]","[]","[5,7,11,26,32,32,35,37,41,42,42,42,50,51,51,54]"
"010146",4,4,1,"[8,43]","[]","[]","[22,28]","[]","[4,10,12,14,32,33,37,38,38,39,40,42,43,44,47,48,51,51,52,52,54,54,55]"
"010146",5,4,1,"[]","[]","[16]","[11,13,21]","[]","[22,25,30,33,33,38,38,38]"
"010146",6,4,1,"[]","[]","[]","[54,55]","[]","[24,28,28,31,34,35,38,40,41]"
"010146",7,4,1,"[5,45,55,56]","[]","[53]","[27,29,51,54]","[38,46,47,48,49,49,50,52,53]","[24,28,33,34,35,39,41,41,41,50,51,51]"
"010146",1,5,1,"[]","[]","[]","[]","[49]","[]"
"010146",2,5,1,"[]","[]","[]","[55]","[]","[]"
"010146",3,5,1,"[]","[33]","[]","[]","[]","[]"
"010146",4,5,1,"[]","[]","[]","[]","[]","[52]"
"010146",5,5,1,"[]","[]","[42,56]","[]","[]","[]"
"010146",6,5,1,"[]","[]","[56]","[]","[]","[]"
"010146",7,5,1,"[56]","[13,13,14,46,48,52,54]","[33,41,44,52,54]","[19,28]","[]","[37]"
"010146",1,6,1,"[]","[]","[]","[]","[]","[]"
"010146",2,6,1,"[8,30]","[5,20,21,25,26,35,45]","[29,54]","[34]","[48]","[6,20,27,28,43,44,51,56]"
"010146",3,6,1,"[]","[]","[]","[]","[]","[13,14,18,19,22,27,28,35,36,44,45,50,56]"
"010146",4,6,1,"[6,8,9]","[]","[]","[]","[]","[50]"
"010146",5,6,1,"[4,4,4,5,7,7,8,8,9,9,53]","[31]","[]","[]","[25,27,27,36,54]","[49]"
"010146",6,6,1,"[7,8,8,8]","[12,17]","[]","[12]","[35]","[5,16,24,26,29,31,52]"
"010146",7,6,1,"[7,8,9,17]","[]","[]","[]","[]","[5]"
"010146",1,7,1,"[]","[53]","[4,9,9]","[]","[]","[26,38,39,46]"
"010146",2,7,1,"[]","[21,54]","[]","[39]","[33]","[6,43,45,47]"
"010146",3,7,1,"[]","[]","[]","[]","[]","[35]"
"010146",4,7,1,"[4]","[9]","[]","[]","[]","[39,41,45,48]"
"010146",5,7,1,"[]","[]","[]","[]","[]","[]"
"010146",6,7,1,"[]","[]","[]","[]","[]","[]"
"010146",7,7,1,"[]","[]","[]","[]","[]","[]"
"010146",1,8,1,"[]","[]","[16]","[12]","[]","[44,44]"
"010146",2,8,1,"[]","[]","[35]","[24]","[]","[24,43,43,44]"
"010146",3,8,1,"[]","[]","[]","[]","[]","[43,43]"
"010146",4,8,1,"[]","[]","[]","[]","[]","[35,35]"
"010146",5,8,1,"[]","[]","[]","[]","[]","[27,33]"
"010146",6,8,1,"[]","[32]","[36,39,44,45]","[]","[]","[25,26]"
"010146",7,8,1,"[22]","[]","[33,33,35,36,42,42,44]","[]","[]","[30]"
"010146",1,1,0,"[]","[]","[20,22,40,40]","[]","[]","[4,4,9,10,29,50,51,52]"
"010146",2,1,0,"[19,25,29,39,43,44]","[]","[21]","[21]","[15,52]","[9,9,9,48,50]"
"010146",3,1,0,"[]","[]","[]","[]","[5]","[9,52]"
"010146",4,1,0,"[]","[]","[]","[56]","[14]","[4,6,12,16,20,29,32,52,52]"
"010146",5,1,0,"[43]","[]","[15]","[]","[15]","[5,10,11,18,19,31,31,33,35,49]"
"010146",6,1,0,"[]","[]","[]","[]","[]","[13,26,30,33,36,36]"
"010146",7,1,0,"[]","[]","[35]","[43]","[15,43]","[5,9,20,24,29,39,49]"
"010146",1,2,0,"[16]","[47]","[]","[]","[]","[33,37,38,40,40,47]"
"010146",2,2,0,"[10,12]","[]","[32,33,33,35]","[4,8]","[]","[4,10,10,14,16,18,20,24,29,34,36,37,39,40,41,45,49,56]"
"010146",3,2,0,"[]","[]","[7,8,31,32]","[]","[39]","[4,4,6,7,14,19,30,34,37,40,41,41,42,45,48,49,53]"
"010146",4,2,0,"[18,20]","[25,29,30,44,44]","[22,26,37,39,40,56]","[]","[11,23,26,27]","[4,21,29,31,33,33,35,38,39,40,42,43,43,43,44,44,46,48,49,50,52,52,55]"
"010146",5,2,0,"[19,24]","[29,33,36,43]","[26,34]","[]","[27]","[23,31,34,36,39,41,41,42,42,46,51]"
"010146",6,2,0,"[24]","[28,31,41]","[32,33,34,34,48,56]","[11,27,28,43,48,52,55]","[22]","[4,17,23,24,26,27,36,37,37,38,38,39,40,42,42,44]"
"010146",7,2,0,"[19,20,22,45]","[29,33,33,39,41,42,44,44,45,56]","[25,26,31,45,48,50,56,56,56,56]","[46]","[24,26,27,28]","[34,34,36,37,37,38,39,41,41,42,43,44,45,48,49,50,51,51,51,52]"
"010146",1,3,0,"[]","[]","[40,40]","[4]","[25]","[4,5,9]"
"010146",2,3,0,"[23,24,27,31,32,34,39]","[15]","[4,34,39]","[7,19,20,22,23,23,26,27,32,44]","[23,28,34,39,41,43,44,47]","[4,4,5,6,7,8,16,18,29]"
"010146",3,3,0,"[]","[]","[34,35,40,41]","[]","[]","[4,4,5,6,7,7]"
"010146",4,3,0,"[17,26,28]","[]","[10,40,48]","[10,50]","[31,39,39,40,40,54,54]","[4,4,4,5,6,8,8,14,14,19]"
"010146",5,3,0,"[25,28]","[12,53,54,54]","[34]","[]","[34,42,43]","[4,4,5,5,5,5,6,6,6,8,8,9,9,10,10,12,13,20,22,36,39,44,51]"
"010146",6,3,0,"[]","[]","[4,41,50]","[]","[41]","[4,4,4,4,5,6,6,7,9,19,39,41,46,51,52]"
"010146",7,3,0,"[16,18,22,23,24,25,27,28,29,29,29,33,35,35,44,50]","[]","[22,42,49,49,55]","[10,12,14,47]","[5,10,19,40]","[4,4,6,6,6,6,7,8,9,10,11,14,15,18,36,39,47,51]"
"010146",1,4,0,"[14,14,23]","[22,30,35,39,55,56,56]","[12,34,36,39]","[26,46]","[55,56]","[36,45,45,46,46,49,50,51,52,52,54]"
"010146",2,4,0,"[5,11,18,22]","[24,29,48,52]","[9,13,15,20,26,27,28,29,30,34,36]","[4,8,11,17,23,35,40,41,54]","[6,11]","[4,4,7,10,10,14,15,18,42,42,44,44,44,45,48,48,48,49,49,53,54,56,56]"
"010146",3,4,0,"[20,20,56]","[16,19,40,50]","[4,13,20,21,32,34,35,36,38,44]","[6,6,8,12,18,38,54]","[]","[13,45,47,51,52,53,54,55]"
"010146",4,4,0,"[11,26,27,39,39,39,42,44,46]","[]","[8,13,21,21,30,31,31,35,40,56]","[51,52,55]","[56]","[11,13,38,47,47,55,56]"
"010146",5,4,0,"[5,20,20,28,32]","[24,31]","[4,9,10,11,13,15,23,25,25,27,29,34,37,39,41]","[13,52]","[4,6,32,56]","[7,8,8,13,15,46,46,55,55,55]"
"010146",6,4,0,"[6,15,23,25,50]","[27]","[4,14,19,20,27,35]","[]","[15,31]","[9,10,11,11,13,21,22,54]"
"010146",7,4,0,"[4,4,9,10,15,16,25,26,40,43,48,52,53,54,56,56]","[16,17,27,29]","[15,20,20,23,23,23,24,24,26,28,29,31,33,33,34,36,42,45,50,51]","[4,4,5,6,6,25,46,47,49,54,55]","[20]","[7,8,10,12,12,16,26]"
"010146",1,5,0,"[40,41,41,46,47]","[4,5,24,51,52,56]","[16,20,20,22,22,37]","[28]","[]","[5,9,10,11,11,16,17,17,18,42]"
"010146",2,5,0,"[12,21,46]","[17,19,36,44]","[17,20,21,27,32,38]","[25,28,32,32]","[42]","[5,8,12,16,17]"
"010146",3,5,0,"[48]","[56]","[19,22,23,23]","[4,14,20,24]","[]","[9,15,16,17,18,28,29,32,42]"
