"subject","region","epoch","eyeState","nCp_delta","nCp_theta","nCp_alpha","nCp_beta_smr","nCp_beta","nCp_gamma"
"010262",6,8,1,6,8,10,5,21,13
"010262",7,8,1,3,5,12,20,11,14
"010262",1,1,0,0,1,0,2,0,6
"010262",2,1,0,1,0,1,1,0,16
"010262",3,1,0,1,0,0,1,1,10
"010262",4,1,0,0,3,0,0,5,26
"010262",5,1,0,4,0,1,0,6,10
"010262",6,1,0,1,0,1,5,12,10
"010262",7,1,0,5,2,4,3,29,16
"010262",1,2,0,3,0,0,4,0,0
"010262",2,2,0,1,0,1,0,0,0
"010262",3,2,0,1,0,0,0,0,0
"010262",4,2,0,1,0,0,0,1,2
"010262",5,2,0,4,0,1,5,2,4
"010262",6,2,0,0,0,0,2,1,0
"010262",7,2,0,1,1,5,11,2,3
"010262",1,3,0,0,0,0,4,2,2
"010262",2,3,0,0,0,0,0,0,0
"010262",3,3,0,0,2,2,0,0,1
"010262",4,3,0,1,0,0,8,5,0
"010262",5,3,0,4,0,0,2,3,4
"010262",6,3,0,1,0,0,0,1,4
"010262",7,3,0,2,0,0,9,4,3
"010262",1,4,0,1,2,3,3,0,0
"010262",2,4,0,1,3,1,2,3,2
"010262",3,4,0,1,0,0,0,1,1
"010262",4,4,0,1,0,0,2,0,4
"010262",5,4,0,0,1,2,1,0,16
"010262",6,4,0,0,1,0,0,4,4
"010262",7,4,0,0,0,0,3,4,19
"010262",1,5,0,2,9,18,4,18,10
"010262",2,5,0,5,14,37,6,16,9
"010262",3,5,0,13,4,17,7,22,11
"010262",4,5,0,12,4,26,17,13,13
"010262",5,5,0,18,19,40,4,3,10
"010262",6,5,0,24,5,43,5,15,12
"010262",7,5,0,7,6,53,7,18,16
"010262",1,6,0,5,2,9,0,8,3
"010262",2,6,0,6,9,10,3,13,4
"010262",3,6,0,6,4,8,5,9,2
"010262",4,6,0,7,2,4,0,5,3
"010262",5,6,0,14,5,8,1,6,12
"010262",6,6,0,14,23,10,1,4,6
"010262",7,6,0,4,1,3,0,5,16
"010262",1,7,0,3,4,6,1,9,3
"010262",2,7,0,0,3,3,2,4,9
"010262",3,7,0,0,2,2,2,2,1
"010262",4,7,0,12,1,2,1,11,2
"010262",5,7,0,4,1,2,1,0,2
"010262",6,7,0,3,14,2,1,3,9
"010262",7,7,0,0,2,0,1,0,7
"010262",1,8,0,5,5,9,3,1,3
"010262",2,8,0,3,4,2,5,9,0
"010262",3,8,0,0,5,2,1,12,1
"010262",4,8,0,5,1,1,0,1,16
"010262",5,8,0,4,0,1,3,2,30
"010262",6,8,0,0,0,3,3,12,19
"010262",7,8,0,0,1,4,5,12,52
"010263",1,1,1,0,0,1,0,0,4
"010263",2,1,1,2,0,3,0,0,1
"010263",3,1,1,3,1,3,0,0,1
"010263",4,1,1,4,1,1,2,2,8
"010263",5,1,1,9,5,18,1,5,2
"010263",6,1,1,1,8,5,1,4,5
"010263",7,1,1,0,8,1,1,1,4
"010263",1,2,1,0,0,0,1,1,1
"010263",2,2,1,0,0,0,0,0,0
"010263",3,2,1,0,0,0,0,0,0
"010263",4,2,1,0,0,0,0,0,4
"010263",5,2,1,0,1,0,1,1,2
"010263",6,2,1,2,1,1,0,1,6
"010263",7,2,1,0,6,8,0,3,8
"010263",1,3,1,1,0,21,3,0,5
"010263",2,3,1,0,0,4,0,0,2
"010263",3,3,1,4,1,3,1,2,12
"010263",4,3,1,9,4,4,0,1,4
"010263",5,3,1,4,0,2,1,0,6
"010263",6,3,1,3,0,1,0,0,2
"010263",7,3,1,1,0,1,1,0,0
"010263",1,4,1,5,8,7,1,7,15
"010263",2,4,1,1,8,11,2,7,13
"010263",3,4,1,1,0,1,2,0,4
"010263",4,4,1,1,0,2,0,3,1
"010263",5,4,1,8,1,30,5,9,11
"010263",6,4,1,0,0,0,0,0,2
"010263",7,4,1,1,0,1,1,0,0
"010263",1,5,1,0,2,1,8,3,7
"010263",2,5,1,0,0,4,7,0,8
"010263",3,5,1,0,0,4,1,2,2
"010263",4,5,1,2,8,5,7,3,3
"010263",5,5,1,4,3,4,3,11,3
"010263",6,5,1,1,4,7,8,5,0
"010263",7,5,1,0,5,3,17,3,3
"010263",1,6,1,3,0,3,2,0,0
"010263",2,6,1,4,0,0,4,0,0
"010263",3,6,1,5,2,3,1,0,2
"010263",4,6,1,3,1,0,0,0,0
"010263",5,6,1,0,1,1,2,0,3
"010263",6,6,1,15,2,16,1,0,4
"010263",7,6,1,0,0,2,3,0,2
"010263",1,7,1,0,2,5,6,1,4
"010263",2,7,1,0,2,7,3,0,6
"010263",3,7,1,0,4,4,0,0,3
"010263",4,7,1,5,8,23,5,2,4
"010263",5,7,1,9,10,46,2,1,6
"010263",6,7,1,17,15,10,0,0,8
"010263",7,7,1,6,0,6,2,3,1
"010263",1,8,1,0,0,0,0,0,0
"010263",2,8,1,0,1,1,7,0,2
"010263",3,8,1,8,1,5,7,4,1
"010263",4,8,1,2,0,2,4,3,1
"010263",5,8,1,16,2,5,6,10,5
"010263",6,8,1,7,2,5,11,0,7
"010263",7,8,1,6,0,2,5,3,4
"010263",1,1,0,0,0,0,0,4,4
"010263",2,1,0,0,1,0,1,9,4
"010263",3,1,0,0,0,0,3,1,0
"010263",4,1,0,0,0,0,0,1,9
"010263",5,1,0,0,1,0,2,1,5
"010263",6,1,0,0,0,0,0,1,1
"010263",7,1,0,0,0,0,0,0,0
"010263",1,2,0,0,3,0,1,1,0
"010263",2,2,0,1,3,1,3,5,12
"010263",3,2,0,0,0,0,0,2,1
"010263",4,2,0,2,5,7,0,0,3
"010263",5,2,0,17,4,2,2,2,8
"010263",6,2,0,2,6,2,2,0,12
"010263",7,2,0,7,14,13,2,2,3
"010263",1,3,0,3,0,3,0,0,7
"010263",2,3,0,5,6,10,2,0,18
"010263",3,3,0,4,5,11,0,6,16
"010263",4,3,0,6,10,6,1,1,14
"010263",5,3,0,8,18,12,5,6,33
"010263",6,3,0,17,3,16,2,2,9
"010263",7,3,0,10,13,18,9,1,9
"010263",1,4,0,0,1,2,6,13,12
"010263",2,4,0,0,2,11,1,12,11
"010263",3,4,0,0,0,0,0,0,1
"010263",4,4,0,13,6,7,3,5,9
"010263",5,4,0,20,1,12,1,9,17
"010263",6,4,0,17,3,4,0,2,5
"010263",7,4,0,8,1,5,1,6,4
"010263",1,5,0,0,5,3,1,0,15
"010263",2,5,0,2,5,3,1,1,10
"010263",3,5,0,2,0,1,0,0,16
"010263",4,5,0,4,14,6,0,4,29
"010263",5,5,0,9,30,15,0,1,27
"010263",6,5,0,13,16,9,6,0,30
"010263",7,5,0,13,38,22,2,3,29
"010263",1,6,0,0,0,0,4,2,0
"010263",2,6,0,3,3,2,2,1,2
"010263",3,6,0,2,3,2,0,1,7
"010263",4,6,0,2,7,1,0,0,0
"010263",5,6,0,5,5,3,0,0,0
"010263",6,6,0,6,11,12,1,1,15
"010263",7,6,0,13,19,22,3,3,4
"010263",1,7,0,0,0,5,1,1,10
"010263",2,7,0,0,2,18,1,4,3
"010263",3,7,0,1,8,3,1,4,5
"010263",4,7,0,12,32,33,0,1,4
"010263",5,7,0,20,17,26,1,1,27
"010263",6,7,0,11,27,32,1,6,28
"010263",7,7,0,31,50,57,1,6,15
"010263",1,8,0,6,1,3,1,20,1
"010263",2,8,0,2,1,9,3,21,6
"010263",3,8,0,0,0,7,2,1,7
"010263",4,8,0,11,14,17,1,6,7
"010263",5,8,0,23,28,35,20,12,32
"010263",6,8,0,16,12,37,12,1,6
"010263",7,8,0,18,24,64,14,5,16
"010264",1,1,1,0,0,0,0,0,2
"010264",2,1,1,2,1,0,9,4,1
"010264",3,1,1,1,0,0,1,0,0
"010264",4,1,1,0,0,0,0,0,2
"010264",5,1,1,2,0,1,4,0,0
"010264",6,1,1,3,0,0,2,1,1
"010264",7,1,1,5,1,5,4,1,1
"010264",1,2,1,0,0,0,0,1,3
"010264",2,2,1,0,0,0,1,0,1
"010264",3,2,1,0,0,0,0,0,0
"010264",4,2,1,2,1,6,2,1,6
"010264",5,2,1,0,2,11,1,1,10
"010264",6,2,1,1,0,0,0,2,15
"010264",7,2,1,2,4,10,4,2,21
"010264",1,3,1,1,0,0,2,2,6
"010264",2,3,1,0,1,1,0,2,4
"010264",3,3,1,2,0,5,0,0,6
"010264",4,3,1,1,2,2,2,1,7
"010264",5,3,1,2,0,7,0,0,1
"010264",6,3,1,0,0,2,0,0,2
"010264",7,3,1,0,2,6,1,4,1
"010264",1,4,1,0,0,0,0,0,0
"010264",2,4,1,0,1,1,2,0,9
"010264",3,4,1,0,0,0,1,1,3
"010264",4,4,1,1,0,0,2,0,3
"010264",5,4,1,1,0,0,0,0,2
"010264",6,4,1,5,0,0,0,0,1
"010264",7,4,1,1,0,0,4,0,4
"010264",1,5,1,0,0,0,0,0,0
"010264",2,5,1,0,0,0,0,0,0
"010264",3,5,1,0,0,0,0,0,0
"010264",4,5,1,0,0,0,0,1,1
"010264",5,5,1,1,0,0,1,0,5
"010264",6,5,1,0,1,0,3,1,9
"010264",7,5,1,0,0,0,1,0,5
"010264",1,6,1,0,0,1,0,0,0
"010264",2,6,1,0,1,0,0,0,4
"010264",3,6,1,0,0,1,2,0,0
"010264",4,6,1,0,0,0,0,0,0
"010264",5,6,1,0,0,0,0,0,0
"010264",6,6,1,0,0,4,1,0,4
"010264",7,6,1,0,1,10,1,0,1
"010264",1,7,1,2,1,9,2,0,2
"010264",2,7,1,1,2,13,8,1,2
"010264",3,7,1,0,2,8,2,1,0
"010264",4,7,1,0,0,8,0,1,3
"010264",5,7,1,1,2,16,3,3,2
"010264",6,7,1,0,1,15,4,1,14
"010264",7,7,1,0,1,10,0,5,6
"010264",1,8,1,4,1,2,2,0,0
"010264",2,8,1,3,5,5,0,3,2
"010264",3,8,1,6,4,12,2,5,9
"010264",4,8,1,6,1,11,5,5,4
"010264",5,8,1,5,0,7,4,17,13
"010264",6,8,1,6,2,8,1,12,7
"010264",7,8,1,3,0,19,15,1,8
"010264",1,1,0,0,0,5,0,1,4
"010264",2,1,0,1,0,1,4,1,4
"010264",3,1,0,0,0,0,0,0,1
"010264",4,1,0,0,1,0,1,0,5
"010264",5,1,0,0,1,0,0,0,4
"010264",6,1,0,3,0,1,1,5,4
"010264",7,1,0,0,1,0,0,0,1
"010264",1,2,0,0,2,3,0,0,1
"010264",2,2,0,0,0,0,0,1,0
"010264",3,2,0,0,0,0,3,0,2
"010264",4,2,0,0,0,3,0,0,0
"010264",5,2,0,0,0,0,0,1,0
"010264",6,2,0,0,0,0,0,0,1
"010264",7,2,0,3,0,0,1,1,2
"010264",1,3,0,2,0,4,0,2,1
"010264",2,3,0,4,0,4,2,4,1
"010264",3,3,0,0,0,0,0,1,2
"010264",4,3,0,5,2,10,3,0,6
"010264",5,3,0,1,5,13,1,2,0
"010264",6,3,0,0,0,5,8,0,4
"010264",7,3,0,1,5,12,12,3,2
"010264",1,4,0,1,0,1,1,4,1
"010264",2,4,0,1,0,1,8,7,2
"010264",3,4,0,1,0,0,1,0,1
"010264",4,4,0,7,0,2,0,1,3
"010264",5,4,0,5,0,0,4,0,3
"010264",6,4,0,1,0,0,6,1,6
"010264",7,4,0,3,0,1,4,6,3
"010264",1,5,0,0,0,0,0,2,0
"010264",2,5,0,0,0,0,1,2,1
"010264",3,5,0,0,1,0,0,1,1
"010264",4,5,0,0,0,1,0,0,0
"010264",5,5,0,0,4,4,2,4,2
"010264",6,5,0,0,0,0,1,1,1
"010264",7,5,0,0,0,1,0,3,5
"010264",1,6,0,0,0,0,0,1,0
"010264",2,6,0,4,0,2,4,2,1
"010264",3,6,0,2,1,3,7,1,0
"010264",4,6,0,0,0,1,2,0,1
"010264",5,6,0,2,1,0,0,0,0
"010264",6,6,0,2,6,0,7,1,1
"010264",7,6,0,0,0,0,0,0,0
"010264",1,7,0,0,0,0,0,0,0
"010264",2,7,0,1,0,0,2,0,0
"010264",3,7,0,2,0,1,1,0,0
"010264",4,7,0,0,0,0,0,0,0
"010264",5,7,0,0,0,0,0,0,0
"010264",6,7,0,0,0,0,1,0,2
"010264",7,7,0,0,0,0,1,0,0
"010264",1,8,0,0,0,1,1,0,3
"010264",2,8,0,1,0,1,0,1,8
"010264",3,8,0,0,0,2,6,0,1
"010264",4,8,0,0,0,0,0,1,5
"010264",5,8,0,0,0,0,0,0,1
"010264",6,8,0,0,2,0,1,0,3
"010264",7,8,0,0,0,0,0,0,0
"010265",1,1,1,0,0,0,0,0,0
"010265",2,1,1,2,0,1,3,2,1
"010265",3,1,1,0,0,0,0,0,0
"010265",4,1,1,1,0,0,0,0,1
"010265",5,1,1,0,1,0,0,3,1
"010265",6,1,1,0,0,0,0,0,0
"010265",7,1,1,0,3,0,0,6,16
"010265",1,2,1,0,0,0,1,1,0
"010265",2,2,1,0,0,0,3,0,2
"010265",3,2,1,0,0,0,3,2,7
"010265",4,2,1,3,3,2,3,1,15
"010265",5,2,1,2,17,2,6,1,4
"010265",6,2,1,0,1,1,11,4,3
"010265",7,2,1,6,4,3,1,0,1
"010265",1,3,1,3,6,1,12,0,7
"010265",2,3,1,1,2,5,3,0,1
"010265",3,3,1,2,0,2,3,3,3
"010265",4,3,1,0,6,3,14,0,3
"010265",5,3,1,2,5,8,7,0,2
"010265",6,3,1,1,1,3,4,0,2
"010265",7,3,1,1,9,6,2,0,1
"010265",1,4,1,0,0,1,6,0,2
"010265",2,4,1,5,1,3,3,8,4
"010265",3,4,1,0,0,2,11,5,2
"010265",4,4,1,1,2,3,10,4,2
"010265",5,4,1,2,0,3,0,3,0
"010265",6,4,1,2,0,2,3,2,0
"010265",7,4,1,6,0,2,0,1,0
"010265",1,5,1,2,4,3,2,1,7
"010265",2,5,1,1,0,0,2,7,10
"010265",3,5,1,6,2,1,1,6,2
"010265",4,5,1,3,11,0,2,1,0
"010265",5,5,1,5,7,0,8,2,1
"010265",6,5,1,14,11,1,6,1,0
"010265",7,5,1,6,12,0,3,1,0
"010265",1,6,1,0,0,5,8,1,1
"010265",2,6,1,2,0,0,1,2,0
"010265",3,6,1,0,0,0,6,0,0
"010265",4,6,1,1,0,0,13,0,1
"010265",5,6,1,4,0,0,0,1,1
"010265",6,6,1,1,0,1,6,1,0
"010265",7,6,1,9,1,2,10,2,1
"010265",1,7,1,0,1,0,0,5,0
"010265",2,7,1,2,0,0,1,2,3
"010265",3,7,1,6,6,1,10,1,2
"010265",4,7,1,11,1,3,3,3,2
"010265",5,7,1,6,6,5,5,2,1
"010265",6,7,1,9,3,0,8,1,3
"010265",7,7,1,19,2,5,4,4,1
"010265",1,8,1,1,9,0,2,8,3
"010265",2,8,1,3,12,2,5,5,5
"010265",3,8,1,2,12,16,9,8,5
"010265",4,8,1,0,19,4,4,1,1
"010265",5,8,1,6,23,8,6,5,1
"010265",6,8,1,2,29,12,4,5,1
"010265",7,8,1,0,32,6,1,9,3
"010265",1,1,0,0,0,0,0,0,1
"010265",2,1,0,0,6,1,3,1,1
"010265",3,1,0,0,0,0,3,2,0
"010265",4,1,0,1,6,2,4,3,0
"010265",5,1,0,1,12,0,4,5,4
"010265",6,1,0,4,7,1,4,1,1
"010265",7,1,0,1,16,0,2,4,1
"010265",1,2,0,1,0,0,5,1,3
"010265",2,2,0,2,0,3,3,6,7
"010265",3,2,0,1,0,0,4,1,5
"010265",4,2,0,2,1,1,4,3,8
"010265",5,2,0,3,12,3,2,5,6
"010265",6,2,0,0,0,1,3,0,3
"010265",7,2,0,8,1,1,1,4,13
"010265",1,3,0,1,0,1,0,0,5
"010265",2,3,0,2,0,2,1,2,0
"010265",3,3,0,0,0,2,0,0,0
"010265",4,3,0,2,5,8,1,1,13
"010265",5,3,0,2,3,6,4,1,3
"010265",6,3,0,2,8,1,2,1,1
"010265",7,3,0,5,22,18,3,2,2
"010265",1,4,0,0,0,0,0,0,1
"010265",2,4,0,0,2,0,0,3,1
"010265",3,4,0,0,4,0,0,3,2
"010265",4,4,0,12,3,0,1,5,7
"010265",5,4,0,0,7,4,0,2,12
"010265",6,4,0,2,7,1,2,1,6
"010265",7,4,0,22,3,3,5,7,21
"010265",1,5,0,0,0,0,0,0,0
"010265",2,5,0,0,1,0,2,1,1
"010265",3,5,0,1,0,0,8,1,17
"010265",4,5,0,0,0,1,1,2,0
"010265",5,5,0,4,0,0,1,0,3
"010265",6,5,0,3,0,0,3,0,4
"010265",7,5,0,1,0,1,2,2,0
"010265",1,6,0,1,0,0,0,0,0
"010265",2,6,0,0,0,0,11,0,2
"010265",3,6,0,1,0,0,5,0,5
"010265",4,6,0,4,10,6,0,1,1
"010265",5,6,0,3,0,0,0,0,3
"010265",6,6,0,10,4,1,7,1,10
"010265",7,6,0,3,11,2,0,2,1
"010265",1,7,0,5,20,2,1,8,12
"010265",2,7,0,2,16,3,5,2,17
"010265",3,7,0,5,14,3,0,17,17
"010265",4,7,0,5,20,0,1,2,3
"010265",5,7,0,3,15,3,6,5,8
"010265",6,7,0,4,19,3,11,10,22
"010265",7,7,0,12,24,2,2,2,21
"010265",1,8,0,0,2,0,2,0,3
"010265",2,8,0,1,3,2,6,1,4
"010265",3,8,0,0,12,2,4,1,2
"010265",4,8,0,1,15,22,6,2,6
"010265",5,8,0,2,13,15,9,2,16
"010265",6,8,0,3,7,10,4,2,6
"010265",7,8,0,3,20,28,4,6,16
"010266",1,1,1,0,0,0,0,0,0
"010266",2,1,1,1,0,0,1,0,0
"010266",3,1,1,0,0,0,0,0,0
"010266",4,1,1,0,0,7,2,1,0
"010266",5,1,1,0,0,13,2,2,0
"010266",6,1,1,0,0,0,0,0,0
"010266",7,1,1,0,2,6,0,0,0
"010266",1,2,1,0,0,0,2,1,0
"010266",2,2,1,0,2,1,0,3,4
"010266",3,2,1,0,1,6,2,0,0
"010266",4,2,1,0,0,0,0,0,0
"010266",5,2,1,0,0,0,0,0,0
"010266",6,2,1,0,0,0,0,0,0
"010266",7,2,1,0,0,0,2,2,0
"010266",1,3,1,0,0,1,0,1,1
"010266",2,3,1,1,0,5,1,1,1
"010266",3,3,1,0,0,0,0,0,0
"010266",4,3,1,1,1,11,0,0,9
"010266",5,3,1,1,0,7,3,0,3
"010266",6,3,1,2,0,0,0,0,1
"010266",7,3,1,3,0,1,0,0,3
"010266",1,4,1,3,0,1,1,0,1
"010266",2,4,1,1,4,2,1,8,4
"010266",3,4,1,1,0,4,0,0,0
"010266",4,4,1,0,0,0,0,0,0
"010266",5,4,1,0,0,0,1,2,2
"010266",6,4,1,0,0,4,5,10,3
"010266",7,4,1,0,0,1,8,5,2
"010266",1,5,1,0,2,0,1,0,0
"010266",2,5,1,0,0,0,1,4,0
"010266",3,5,1,0,0,0,0,2,0
"010266",4,5,1,2,10,0,4,2,0
"010266",5,5,1,2,2,0,2,0,0
"010266",6,5,1,3,0,0,0,0,0
"010266",7,5,1,5,5,0,2,0,0
"010266",1,6,1,0,0,1,3,0,7
"010266",2,6,1,0,2,5,5,1,3
"010266",3,6,1,1,0,1,3,0,2
"010266",4,6,1,4,4,3,1,0,9
"010266",5,6,1,1,1,1,0,3,8
"010266",6,6,1,1,2,6,2,6,4
"010266",7,6,1,1,4,5,0,2,3
"010266",1,7,1,0,0,1,0,0,0
"010266",2,7,1,0,1,4,3,2,0
"010266",3,7,1,0,0,0,3,1,0
"010266",4,7,1,0,0,0,4,1,0
"010266",5,7,1,0,1,0,1,4,1
"010266",6,7,1,0,0,0,0,5,0
"010266",7,7,1,0,0,0,0,2,0
"010266",1,8,1,1,0,2,2,1,0
"010266",2,8,1,2,0,1,1,0,2
"010266",3,8,1,0,0,0,2,0,2
"010266",4,8,1,0,1,3,5,6,2
"010266",5,8,1,2,0,0,3,0,0
"010266",6,8,1,1,0,0,9,0,1
"010266",7,8,1,0,0,0,3,0,0
"010266",1,1,0,0,0,1,0,1,0
"010266",2,1,0,0,0,1,2,1,0
"010266",3,1,0,0,2,1,4,0,1
"010266",4,1,0,0,0,0,0,4,0
"010266",5,1,0,0,1,0,5,0,0
"010266",6,1,0,0,1,5,2,0,0
"010266",7,1,0,0,2,2,7,2,0
"010266",1,2,0,0,1,0,1,1,0
"010266",2,2,0,0,0,2,0,0,0
"010266",3,2,0,0,0,0,0,0,0
"010266",4,2,0,2,0,1,2,0,1
"010266",5,2,0,0,0,3,11,0,0
"010266",6,2,0,3,0,1,4,1,0
"010266",7,2,0,4,0,1,8,5,4
"010266",1,3,0,4,0,0,1,8,0
"010266",2,3,0,1,0,0,1,6,3
"010266",3,3,0,0,0,0,1,0,0
"010266",4,3,0,1,0,1,4,1,1
"010266",5,3,0,0,0,0,5,0,1
"010266",6,3,0,0,0,0,7,0,5
"010266",7,3,0,0,0,0,0,1,1
"010266",1,4,0,0,0,1,0,0,2
"010266",2,4,0,1,0,2,1,0,1
"010266",3,4,0,1,0,0,1,2,3
"010266",4,4,0,0,0,0,0,0,1
"010266",5,4,0,1,0,0,11,1,5
"010266",6,4,0,2,0,0,15,0,7
"010266",7,4,0,0,1,1,3,1,3
"010266",1,5,0,0,5,1,4,0,0
"010266",2,5,0,1,4,4,4,1,1
"010266",3,5,0,0,1,6,0,0,2
"010266",4,5,0,2,0,0,4,0,1
"010266",5,5,0,1,0,4,11,0,0
"010266",6,5,0,0,0,8,0,0,0
"010266",7,5,0,0,1,3,1,1,1
"010266",1,6,0,2,0,1,14,1,12
"010266",2,6,0,0,0,0,0,1,4
"010266",3,6,0,0,0,0,1,0,3
"010266",4,6,0,0,2,7,2,12,14
"010266",5,6,0,0,1,1,0,3,0
"010266",6,6,0,0,1,2,0,1,3
"010266",7,6,0,0,0,1,1,6,7
"010266",1,7,0,0,0,1,5,0,0
"010266",2,7,0,0,2,0,2,0,0
"010266",3,7,0,0,0,1,4,2,0
"010266",4,7,0,0,0,1,0,0,0
"010266",5,7,0,1,0,1,0,1,1
"010266",6,7,0,0,0,0,0,0,2
"010266",7,7,0,2,0,2,1,0,6
"010266",1,8,0,3,12,2,2,14,9
"010266",2,8,0,0,0,0,0,7,1
"010266",3,8,0,0,3,0,0,2,2
"010266",4,8,0,2,13,0,0,20,0
"010266",5,8,0,0,3,0,0,8,0
"010266",6,8,0,0,8,0,0,1,0
"010266",7,8,0,5,10,0,1,5,1
"010267",1,1,1,0,1,3,0,0,7
"010267",2,1,1,1,1,15,7,9,12
"010267",3,1,1,0,0,8,4,5,0
"010267",4,1,1,1,5,8,2,9,9
"010267",5,1,1,5,10,7,1,4,3
"010267",6,1,1,0,0,9,2,1,2
"010267",7,1,1,1,1,1,1,13,2
"010267",1,2,1,0,1,0,12,3,1
"010267",2,2,1,1,0,1,3,3,0
"010267",3,2,1,1,0,0,0,3,0
"010267",4,2,1,4,2,4,23,2,3
"010267",5,2,1,2,11,11,4,10,9
"010267",6,2,1,10,2,0,0,1,2
"010267",7,2,1,14,12,6,1,8,19
"010267",1,3,1,0,1,1,1,8,6
"010267",2,3,1,2,1,1,9,8,12
"010267",3,3,1,0,5,2,5,2,10
"010267",4,3,1,5,1,0,6,31,12
"010267",5,3,1,1,6,7,1,15,5
"010267",6,3,1,5,4,5,7,13,10
"010267",7,3,1,4,4,6,9,36,16
"010267",1,4,1,9,1,0,2,5,2
"010267",2,4,1,0,0,0,1,0,0
"010267",3,4,1,0,0,0,0,0,2
"010267",4,4,1,3,4,3,10,7,10
"010267",5,4,1,1,1,1,3,4,4
"010267",6,4,1,1,0,1,4,0,2
"010267",7,4,1,1,0,1,6,1,7
"010267",1,5,1,2,1,3,3,1,19
"010267",2,5,1,0,3,3,2,2,4
"010267",3,5,1,2,1,9,1,1,14
"010267",4,5,1,4,21,9,14,9,16
"010267",5,5,1,5,10,1,7,6,8
"010267",6,5,1,2,5,12,3,2,29
"010267",7,5,1,11,14,12,10,8,28
"010267",1,6,1,2,5,1,9,2,13
"010267",2,6,1,3,4,8,7,4,19
"010267",3,6,1,7,5,2,3,1,19
"010267",4,6,1,5,3,7,22,6,21
"010267",5,6,1,7,1,2,6,6,7
"010267",6,6,1,10,4,1,3,2,40
"010267",7,6,1,15,1,3,10,8,23
"010267",1,7,1,0,6,1,2,7,15
"010267",2,7,1,5,2,4,4,3,10
"010267",3,7,1,3,4,10,2,3,11
"010267",4,7,1,5,5,1,18,9,4
"010267",5,7,1,0,0,0,3,0,0
"010267",6,7,1,2,2,2,0,9,2
"010267",7,7,1,0,2,0,5,1,4
"010267",1,8,1,3,6,1,1,0,2
"010267",2,8,1,5,3,0,3,0,1
"010267",3,8,1,2,0,0,1,1,5
"010267",4,8,1,13,2,1,2,12,2
"010267",5,8,1,6,5,1,9,6,0
"010267",6,8,1,6,0,0,5,5,4
"010267",7,8,1,13,2,0,13,1,0
"010267",1,1,0,1,13,0,2,0,4
"010267",2,1,0,7,6,2,6,1,9
"010267",3,1,0,8,0,0,5,0,6
"010267",4,1,0,17,12,4,2,4,11
"010267",5,1,0,14,4,14,3,3,14
"010267",6,1,0,3,11,3,6,4,10
"010267",7,1,0,11,7,12,9,15,17
"010267",1,2,0,2,0,0,0,2,0
"010267",2,2,0,14,1,9,5,3,8
"010267",3,2,0,8,2,0,0,1,5
"010267",4,2,0,19,4,5,16,7,7
"010267",5,2,0,20,18,23,9,8,15
"010267",6,2,0,41,17,9,3,8,10
"010267",7,2,0,33,25,13,15,9,16
"010267",1,3,0,11,4,0,2,3,3
"010267",2,3,0,12,8,4,3,3,13
"010267",3,3,0,21,0,0,8,3,8
"010267",4,3,0,9,9,10,5,5,19
"010267",5,3,0,25,3,18,7,8,12
"010267",6,3,0,27,3,3,4,9,15
"010267",7,3,0,24,11,6,6,1,33
"010267",1,4,0,4,13,0,8,1,10
"010267",2,4,0,7,9,3,8,13,13
"010267",3,4,0,8,9,2,5,9,13
"010267",4,4,0,18,10,4,3,8,7
"010267",5,4,0,16,12,10,8,11,24
"010267",6,4,0,11,14,4,9,11,10
"010267",7,4,0,20,16,9,8,3,13
"010267",1,5,0,6,5,4,6,6,12
"010267",2,5,0,10,2,6,4,17,17
"010267",3,5,0,15,3,2,2,11,9
"010267",4,5,0,27,5,11,4,3,19
"010267",5,5,0,16,17,18,7,5,23
"010267",6,5,0,22,8,3,12,2,14
"010267",7,5,0,33,9,13,1,2,24
"010267",1,6,0,7,2,4,7,1,17
"010267",2,6,0,5,8,6,7,11,14
"010267",3,6,0,4,7,0,4,6,20
"010267",4,6,0,31,9,7,13,4,10
"010267",5,6,0,18,15,9,3,6,25
"010267",6,6,0,21,4,9,13,13,7
"010267",7,6,0,29,4,24,21,22,31
"010267",1,7,0,5,2,5,4,5,7
"010267",2,7,0,6,2,4,4,10,7
"010267",3,7,0,10,0,0,5,7,1
"010267",4,7,0,37,11,9,10,9,8
"010267",5,7,0,40,15,7,13,1,25
"010267",6,7,0,9,2,5,8,11,4
"010267",7,7,0,41,4,19,20,9,6
"010267",1,8,0,9,2,4,1,5,11
"010267",2,8,0,11,15,16,3,4,23
"010267",3,8,0,6,3,11,11,4,29
"010267",4,8,0,52,6,7,1,7,16
"010267",5,8,0,41,2,28,2,5,30
"010267",6,8,0,15,5,11,6,9,20
"010267",7,8,0,23,5,25,4,8,51
"010268",1,1,1,0,0,5,4,4,0
"010268",2,1,1,0,1,8,4,12,0
"010268",3,1,1,2,0,0,0,4,1
"010268",4,1,1,0,0,1,5,2,3
"010268",5,1,1,1,6,0,14,2,0
"010268",6,1,1,1,0,1,1,2,0
"010268",7,1,1,5,0,1,9,1,0
"010268",1,2,1,7,2,0,0,1,0
"010268",2,2,1,1,0,0,5,2,3
"010268",3,2,1,0,0,0,0,0,0
"010268",4,2,1,4,6,0,7,1,5
"010268",5,2,1,7,2,5,12,1,1
"010268",6,2,1,5,2,1,1,2,2
"010268",7,2,1,7,5,1,7,3,9
"010268",1,3,1,1,0,8,0,0,3
